Row,Name,Address,Contact,Latitude,Longitude
4363,South Star Drugs,"Waltermart Bo. Mangahan Governor's Drive, Gen. Trias, Dasmariñas, Cavite",+63923-744-2644,14.30273,120.95402
4364,South Star Drugs,"Old Mill Bldg. Don P. Campus Ave., Dasmariñas, Cavite",+63923-742-0586,14.32433,120.93721
4365,South Star Drugs,"Robinson Supermarket, Robinson Dasmariñas. Governors Drive, Dasmariñas, Cavite",+63923-742-0612,14.28272,120.8653
4366,South Star Drugs,"Unit No. Sf20 & Sf21, Central Mall Salitran E. Aguinaldo, Cor. Salitran Road, Salitran, Dasmariñas, Cavite.",+63923-744-2519,39.390897,-99.066067
4367,South Star Drugs,"Governors Drive, Langkaan 1, Dasmarinas City, Cavite",+63923-744-2502,14.293137,120.955471
4368,South Star Drugs,"Robinsons Place Dasmariñas, Unit 202166, Aguinaldo Highway Corner Governor Drive, Sitio Palapala Dasmariñas Cavite.",+63923-736-4017,14.30273,120.95402
4369,South Star Drugs,"Robinsons Supermarket Arvo Molino, Paliparan Rd. Brgy. Salawag Dasmariñas City, Cavite",+63943-132-4842,14.35393,120.98123
4370,South Star Drugs,"No. 87 Don P. Campos St., Brgy. Sabang Dasmariñas City, Cavite",+63933-875-7085,14.291585,120.991459
4371,South Star Drugs,651 Don P. Campos Ave. Sabang Dasmariñas Cavite,+63933-828-7712,14.541335,121.025877
4372,South Star Drugs,"Governors Drive Cor Cm Delos Reyes Ave, Mangahan General Trias, Cavite",+63923-741-0441,14.386282,120.880506
4373,South Star Drugs,"Ph 241-01 Robinsons Supermarket General Trias Antero Soriano Epza-Bacao Diversion Brgy. Tejero, General Trias Cavite",+63933-875-7047,39.390897,-99.066067
4374,South Star Drugs,"Robinsons Place General Trias Epza Diversion Road-Bacao, Brgy. Tejero, General Trias Cavite",+63933-873-9674,14.31603,120.89622
4375,South Star Drugs,"Unit Ug18 Upper Ground Floor Of Portal Mall, Congressional Road, Brgy. San Gabriel, Gma Cavite",+63925-738-2241,39.390897,-99.066067
4376,South Star Drugs,"Rizal St. Corner Tañada St., Gumaca, Quezon",+63923-741-0254,35.042151,-120.570253
4377,South Star Drugs,"67 A. Bonifacio St., Brgy. San Diego, Poblacion, Gumaca, Quezon",0,37.782192,-122.399873
4378,South Star Drugs,"Robinsons Place Emilio Aguinaldo Highway, Tanzang Luma, Imus, Cavite",+63923-741-0265,14.38875,120.9386
4379,South Star Drugs,"Ilano Bldg. 3, Nueno Avenue, Imus, Cavite",+63923-744-2649,14.42355,120.9412
4380,South Star Drugs,"Palico 4 St., Palico Imus, Cavite",+63933-828-4847,14.428334,120.941938
4381,South Star Drugs,"As23504 Robinsons Supermarket Corporation Buhay Na Tubig, City Of Imus, Cavite.",+63943-132-5296,39.390897,-99.066067
4382,South Star Drugs,"206 Bucandala St., Imus Cavite",+63933-875-7083,14.40395,120.905271
4383,South Star Drugs,"Tirona Highway, Brgy. Poblacion, Binakayan, Kawit, Cavite",+63923-744-2717,14.444165,120.903534
4384,South Star Drugs,"Gregoria St., Tabon II, Kawit Cavite",0,14.444165,120.903534
4385,South Star Drugs,"Ph 246-01 Bldg. G Gr. Flr. Twinlakes Shopping Village, Twinlakes Laurel, Batangas",+63933-850-7857,39.390897,-99.066067
4386,South Star Drugs,"Illustre Ave. Lemery, Batangas",+63923-735-8985,13.88452,120.91314
4387,South Star Drugs,"Robinsons Supermarket, Illustre Ave., Lemery, Batangas",+63923-735-9149,13.89518,120.90669
4388,South Star Drugs,"Victory Town Center, Atienza St., Lemery Batangas",+63933-828-7745,13.88186,120.91597
4389,South Star Drugs,"South Supermarket Balintawak High Way, Lipa City Batangas",+63923-744-2681,13.9692,121.15725
4390,South Star Drugs,"Recto Ave. Cor T.M. Kalaw St., Lipa, Batangas",+63923-744-2677,13.941469,121.164288
4391,South Star Drugs,"Brgy. Mataas Na Lupa, Lipa City Batangas",+63923-741-0476,13.916453,121.086488
4392,South Star Drugs,"District 1-C, Brgy Marauoy, Jp Laurel, National Highway, Lipa City",+63933-828-7749,13.96261,121.16565
4393,South Star Drugs,"Zone 3, Brgy. Rizal Poblacion, Lopez Quezon",+63943-140-0211,10.60547,123.04286
4394,South Star Drugs,"South Supermarket National, Highway Brgy. Maahas, Los Baños, Laguna",+63923-744-2728,14.17858,121.20133
4395,South Star Drugs,"Robinsons Supermarket Corp. Lopez Ave., Brgy. Batong Malaki, Los Baños, Laguna",+63923-744-2490,14.16643,121.23856
4396,South Star Drugs,"Quezon Ave. Beside Municipal Hall, Lucban, Quezon",+63923-741-0450,40.236792,-79.802397
4397,South Star Drugs,"Quezon Ave. Cor Mabini St., Lucban, Quezon",+63923-741-0259,27.209619,-80.380651
4398,South Star Drugs,Quezon Ave. Brgy. 6 Lucena City,+63923-741-0474,35.131134,-118.00118
4399,South Star Drugs,"Quezon Avenue Cor Magallanes St., Lucena City,",+63923-741-0253,35.131134,-118.00118
4400,South Star Drugs,"Maharlika Hi-Way, Lucena Quezon",+63923-731-4308,33.869879,-117.863567
4401,South Star Drugs,Purok 2 Brgy Dalahican Lucena City,+63933-850-7865,38.334184,-75.08695
4402,South Star Drugs,"Quezon Avenue, Brgy 11, Lucena City, Quezon",+63933-828-7741,35.131134,-118.00118
4403,South Star Drugs,"Brgy. Building District Iv Poblacion, Mataas Na Kahoy, Batangas",+63943-138-5960,13.95877,121.11963
4404,South Star Drugs,"24 E. Rodriguez Sr. Highway, Brgy. San Jose, Montalban Rizal",0,14.747869,121.120826
4405,South Star Drugs,"Brgy. Poblacion, Padre Garcia Batangas",+63943-140-0227,13.877701,121.211631
4406,South Star Drugs,"Jose Rizal St., Brgy. Sta.Catalina, Pagbilao Quezon",+63943-144-1419,18.347595,-66.058605
4407,South Star Drugs,"24 Gualberto Ave. Cor. Carandang St. Brgy. D, Rosario, Batangas",+63923-744-2693,13.844238,121.203579
4408,South Star Drugs,"J.B. Zuño St. Brgy. E. Rosario, Batangas",+63943-144-1420,13.844238,121.203579
4409,South Star Drugs,"E. Rodriguez Hiway, Brgy San Jose, Montalban Rizal",0,14.747869,121.120826
4410,South Star Drugs,"103 Gen. Luna Ave. Guitnang Bayan 1 San Mateo, Rizal",0,14.695999,121.110917
4411,South Star Drugs,"Cor Lopez Jaena And Rizal Avenue, Brgy. Vii-B San Pablo City, Laguna",+63923-731-4678,14.07005,121.325597
4412,South Star Drugs,"Gf-04 Harmony Village Center Mall, San Vicente, San Pedro Laguna",+63925-738-6258,39.390897,-99.066067
4413,South Star Drugs,"Km-31, Nat'l Hi-Way, Brgy. Nueva, San Pedro, Laguna",0,14.363668,121.053188
4414,South Star Drugs,"Level 1-129 Robinsons Galleria South, Km-31, Nat'l Hiway, Brgy. Nueva, San Pedro, Laguna",0,39.390897,-99.066067
4415,South Star Drugs,"Quezon Ave. Cor Zamora St., Brgy. Santo Angel Sur, Santa Cruz Laguna",0,14.169648,121.333653
4416,South Star Drugs,"Robinson Supermarket, Target Mall Balibago Complex, Balibago Sta. Rosa City, Laguna",+63923-742-0614,39.390897,-99.066067
4417,South Star Drugs,"Robinsons Place, National Hiway, Tagapo Sta. Rosa City, Laguna",+63923-744-2725,14.32081,121.09704
4418,South Star Drugs,"Brusmick Place Balibago Rd. Cor Rsbs Blvd. Sta. Rosa City, Laguna",+63923-742-0622,14.314353,121.112131
4419,South Star Drugs,"Solenad 2, Nuvali Sta. Rosa Tagaytay Road Sta. Rosa Laguna",+63923-744-6075,-28.48484,-48.76895
4420,South Star Drugs,"G/F Dors Bldg. Tatlonghari St., Ciudad Grande Sudv, Market Area Santa Rosa, Laguna",0,39.390897,-99.066067
4421,South Star Drugs,"1/F Panaligan Bldg. Gen. Luna St., Sariaya, Quezon",+63923-741-0475,13.97282,121.68716
4422,South Star Drugs,"J. P. Rizal St, Silang, Cavite",+63923-744-2699,14.223624,120.97415
4423,South Star Drugs,"Robinsons Supermarket Silang, Premiere Plaza, Emilio Aguinaldo Highway, Brgy., Luksuhin, Silang, Cavite",+63923-744-2537,14.26082,120.9699
4424,South Star Drugs,"Robinsons Place Tagaytay Hotel Complex, Brgy. Maharlika, Aguinaldo Highway Tagaytay City",+63943-132-5170,39.390897,-99.066067
4425,South Star Drugs,"Jp Laurel Highway Poblacion, Brgy 4, Tanauan City Batangas",+63933-828-7736,13.916453,121.086488
4426,South Star Drugs,"Luis Palad St. Cor. P Nadera St., Tayabas, Quezon",+63923-741-0252,37.420775,-120.790779
4427,South Star Drugs,"Felimon Perez St, Brgy San Isidro Zone 1, Tayabas Quezon",+63933-828-7690,28.528323,-81.258197
4428,South Star Drugs,"Doña Tating St. Cor. Herrera St., Poblacion, Tiaong, Quezon",+63923-546-2100,32.124291,-106.648179
4429,South Star Drugs,"Km 98 Maharlika Highway Brgy Lusacan, Tiaong Quezon",+63933-828-7739,13.95327,121.34143
4430,South Star Drugs,Unit 4&5 L'pased Arcade Governor's Drive Cor. Indang Trece Martires,+63923-744-2669,39.390897,-99.066067
4431,South Star Drugs,"Calapan Town Center Neo Xevera Nautical Highway, Calapan City, Oriental Mindoro",+63943-144-1234,12.59863,121.48351
4432,South Star Drugs,"J.P Rizal St., Calapan City Oriental Mindoro",+63933-828-7727,13.407048,121.177848
4433,South Star Drugs,"Cor Mabini And Quezon St, Brgy Zone Iii, Pinamalayan Oriental Mindoro",+63933-828-7706,13.038717,121.480161
4434,South Star Drugs,"G/F Nuciti Central, Brgy Camitmit, Calapan City, Oriental Mindoro",+63933-828-7746,13.40441,121.17479
4435,South Star Drugs,"Rizal St., Brgy. 07, Mamburao, Occidental",+63923-701-0543,43.863427,-79.220835
4436,South Star Drugs,"Robinsons Supermarket, Robinsons Place Palawan, National Highway, Brgy. San Manuel, Puerto Prinsesa City",+63923-742-1465,39.390897,-99.066067
4437,South Star Drugs,"GF Unitop Malvar St., Brgy. Tagumpay, Puerto Prinsesa, Palawan",0,9.74239,118.73468
4438,South Star Drugs,"Morente Ave., Brgy. Bagumbayan, Roxas City Oriental Mindoro",0917-104-0710,12.590238,121.51756
4439,South Star Drugs,"P. Urieta St., Brgy. Buenavista, Sablayan, Occidental Mindoro",0,12.845286,120.779248
4440,South Star Drugs,"Rajah Soliman St. Cor Lapu Lapu St., Barangay 4 San Jose Occidental Mindoro",+63923-744-1157,12.352976,121.066305
4441,South Star Drugs,Liboro St. Barangay 4 San Jose Occidental Mindoro,+63923-744-1337,12.352485,121.063175
4442,South Star Drugs,"3113 Rizal St.Brgy. 6, San Jose, Occidental Mindoro",+63923-705-2479,12.352976,121.066305
4443,South Star Drugs,"#1843 Juan Luna Labangan Poblacion, San Jose Occidental Mindoro",+63933-828-7722,12.352976,121.066305
4444,South Star Drugs,"Don Pablo Dela Rosa St, Brgy. Poblacion, Aroroy, Masbate",+63933-875-7084,12.51185,123.397555
4445,South Star Drugs,"Gotladera St. Zone 4, Bulan Sorsogon",0,12.670739,123.873931
4446,South Star Drugs,"Brgy. San Francisco, Calabanga Camarines Sur",+63933-875-7053 / +63932-641-0482,13.708545,123.215756
4447,South Star Drugs,"Maharlika Hiway Cor. Samson Road Camalig,Albay",+63943-707-8973,13.181574,123.655267
4448,South Star Drugs,"Elevated Plaza Vinzons Ave., Daet, Camarines Norte",+63923-741-9511,14.11952,122.94978
4449,South Star Drugs,"J.Lukban St., Daet, Camarines Norte",0923-741-9474,14.109491,122.954817
4450,South Star Drugs,Cusing Paz Building Vinzons Cor. Felipe Ii St. Daet Camarines Norte,+63923-742-0199,39.390897,-99.066067
4451,South Star Drugs,"Jeramy Bldg. F. Pimentel Ave., Cor. Dasmariñas St., Daet, Camarines Norte",+63923-741-9455,39.390897,-99.066067
4452,South Star Drugs,"Bagasbas Road, Brgy. Vi, Daet Camarines Norte",+63943-132-4941,14.112333,122.955697
4453,South Star Drugs,"Purok 1, Bagasbas Road, Brgy. VI, Daet, Camarines Norte",0909-628-7017,14.112333,122.955697
4454,South Star Drugs,+63923-744-6084,0,39.390897,-99.066067
4455,South Star Drugs,"Rizal St. Cor.Lotivio St. Daraga, Albay",+63923-744-2168,13.14841,123.716127
4456,South Star Drugs,"RIZAL ST. COR REGIDOR ST., DARAGA, ALBAY",0923-747-7848,13.14841,123.716127
4457,South Star Drugs,"Rizal St. Corner Alcala St. San Roque, Daraga, Albay",+63923-735-8885,13.14841,123.716127
4458,South Star Drugs,"San Jose St., Goa, Camarines Sur",+63923-741-9606,26.221728,-98.138655
4459,South Star Drugs,"San Jose St., San Jose Poblacion, Goa, Camarines Sur",0,13.70161,123.51654
4460,South Star Drugs,"Manook St., Gubat, Sorsogon",+63923-744-2140,12.917816,124.124127
4461,South Star Drugs,"Mabini Cor. De Mayo St., Guinobatan, Albay",+63923-744-6104,13.191417,123.599726
4462,South Star Drugs,"Rizal St., Poblacion, Guinobatan, Albay",0,13.191417,123.599726
4463,South Star Drugs,"New Iriga City Public Market Main Building, San Francisco, Iriga City Camarines Sur",+63923-744-2461,13.41714,123.41111
4464,South Star Drugs,"Railside, San Roque, Iriga City, Camarines Sur",+63943-140-0584,13.42026,123.41172
4465,South Star Drugs,"Alfelor St., Cor. Rotary Road, Iriga City, Camarines Sur",+63923-744-2094,13.422218,123.412973
4466,South Star Drugs,"J.P.Rizal St.,Highway 1,San Roque,Iriga City Camarines Sur",+63923-744-2415,13.666175,123.326517
4467,South Star Drugs,"M.L. Quezon St., Brgy Julian, Irosin Sorsogon",+63933-828-7684,12.703879,124.034402
4468,South Star Drugs,"Labo Commercial Complex, Maharlika Highway, Pinya, Labo, Camarines Norte",0925-737-9716,14.17479,122.63819
4469,South Star Drugs,"Rizal St., Legazpi City, Albay",+63923-744-2395,13.145677,123.752764
4470,South Star Drugs,"Lcc Mall Peñaranda St., Legazpi City, Albay",+63923-744-2472,13.15135,123.75426
4471,South Star Drugs,"Peñaranda St., Legazpi City, Albay",+63923-744-1409,13.154275,123.751546
4472,South Star Drugs,"Door 1&2 Shopper's Garden Old Albay, Legazpi City Albay",+63923-744-2066,13.14569,123.72384
4473,South Star Drugs,"Terminal Bldg., Door # 5 Circumferential Rd., Legazpi City, Albay",+63923-744-2079,13.13778,123.73281
4474,South Star Drugs,"Landco. Business Park, F. Imperial St., Bitano, Legazpi City, Albay",+63923-744-1394,13.14592,123.74352
4475,South Star Drugs,"Ground Floor (Gf02), Albay 738, #738 Rizal St. Old Albay District, Legazpi City Albay",+63943-707-3961,13.14061,123.73002
4476,South Star Drugs,"Gf Gregorian Mall, Rizal St. Brgy. 7 Baño, Old Albay District, Legazpi City Albay",+63933-850-7875,39.390897,-99.066067
4477,South Star Drugs,"Dilanco St., Cor Palo St., Poblacion, Libmanan, Camarines Sur",+63923-087-1291,13.693889,123.062028
4478,South Star Drugs,"Centro Ligao St., Ligao, Albay",+63923-744-1354,13.241165,123.537358
4479,South Star Drugs,"Dunao St., Ligao, Albay",+63923-744-2435,13.241165,123.537358
4480,South Star Drugs,"Market Site Tara St., Masbate City, Masbate",+63923-744-1262,12.36967,123.61794
4481,South Star Drugs,"Rosero St. Masbate City, Masbate",+63923-744-2343,12.369211,123.623894
4482,South Star Drugs,"Quezon St., Masbate City,Masbate",+63923-744-1190,12.367236,123.622619
4483,South Star Drugs,"Nursery St.Cor. Quezon St., Masbate City,Masbate",+63923-744-2150,12.36967,123.61794
4484,South Star Drugs,"Tanigigue Market Site, Brgy. Pating, Masbate City, Masbate",0,12.36658,123.62104
4485,South Star Drugs,"Lower Ground Door Cor Zurbito St. Brgy. Bapor, City of Masbate.",+63943-144-1338,39.390897,-99.066067
4486,South Star Drugs,"San Francisco, Nabua, Camarines Sur",+63923-744-2309,13.407546,123.373325
4487,South Star Drugs,"Maharlika Highway Nabua,Camarines Sur",0923-744-2419,13.399408,123.375008
4488,South Star Drugs,"Caceres St. Naga City, Camarines Sur",+63923-742-0189,13.621245,123.184262
4489,South Star Drugs,"Crown Hotel Bldg., Cor E. Angeles St. & P. Burgos St. San Francisco Naga City Camarines Sur",+63942-669-0337,13.62419,123.18559
4490,South Star Drugs,Tdm Bldg J.Hernandez Ave.Corner Prieto St. Naga City Camarines Sur,+63923-741-0530,13.62207,123.18429
4491,South Star Drugs,"Caceres Cor Gen. Luna St., Naga City, Camarines Sur",+63933-510-0047,13.624012,123.185032
4492,South Star Drugs,"Lcc Shopping Center, Felix Plazo St., Naga City, Camarines Sur",+63923-741-9507,13.62016,123.17971
4493,South Star Drugs,"Gen. Luna Cor. Evangelista St., Naga City, Camarines Sur",+63923-741-9593,13.624012,123.185032
4494,South Star Drugs,"Old Gsis Bldg. Elias Angeles St.. Naga City, Camarines Sur",+63923-741-9465,13.62155,123.18539
4495,South Star Drugs,"Penafrancia Avenue, Corner Liboton Street, Naga City, Camarines Sur",+63923-741-0509,13.624012,123.185032
4496,South Star Drugs,"Elias Angeles Cor. Panganiban, Naga City, Camarines Sur",+63923-741-9473,13.624012,123.185032
4497,South Star Drugs,"Westpark,Magsaysay Ave. Naga City Camarines Sur",+63923-742-0214,13.62853,123.1995
4498,South Star Drugs,"Door 1,2,3 & 4 Mckay Bldg. Panganiban Drive, Naga City Camarines Sur",+63923-742-1466,39.390897,-99.066067
4499,South Star Drugs,"#77 Concepcion Pequeña, Naga City, Camarines Sur",+63923-742-0187,13.61892,123.19539
4500,South Star Drugs,"Magsaysay Avenue, Naga City Camarines Sur",0923-736-0825,13.633332,123.19471
4501,South Star Drugs,"Units 101,102 & 103, J.Miranda Ave.,Cor Princeton St. Brgy. Concepcion Pequena, Naga City Camarines Sur",+63923-736-2071,13.624012,123.185032
4502,South Star Drugs,"Panganiban Ave. Cor. Dinaga St., Naga City Camarines Sur",+63943-132-5083,13.624012,123.185032
4503,South Star Drugs,"Corner Queborac Bagumbayan Sur, Naga City",+63943-132-4943,45.407822,-73.668171
4504,South Star Drugs,"Zone 3, E. Angeles Cor. Arana St. San Francisco Naga City",+63943-139-1725,37.486957,-120.850975
4505,South Star Drugs,"Aldp Bldg., Diversion Road, Brgy. Triangulo, Naga City Camarines Sur",+63923-744-2365,13.41754,123.41241
4506,South Star Drugs,"Robinsons Supermarket Naga, Roxas Avenue Cor Almenda Highway, Brgy Triangulo, Naga City",+63933-828-7729,13.6133,123.21942
4507,South Star Drugs,"Robinsons Place Naga, Roxas Avenue Cor Almenda Highway, Brgy Triangulo, Naga City",+63933-828-7728,13.6133,123.21942
4508,South Star Drugs,"J Hernandez St Igualdad Ave, Naga City",+63933-828-7711,26.565938,95.651836
4509,South Star Drugs,"Brgy Poblacion East, Ocampo Camarines Sur",+63933-850-7866,13.5635,123.372425
4510,South Star Drugs,"Sta Rosa Del Sur, Pasacao, Camarines Sur",0,13.31976,123.01219
4511,South Star Drugs,"San Vicente St., Pili, Camarines Sur",+63923-741-9603,13.558107,123.274902
4512,South Star Drugs,"Old San Roque St., Pili, Camarines Sur",+63923-741-9498,13.558107,123.274902
4513,South Star Drugs,"Basud St., Polangui, Albay",+63943-701-0339,13.293769,123.484389
4514,South Star Drugs,"UBALIW ST., POLANGUI, ALBAY",0923-744-2306,13.293769,123.484389
4515,South Star Drugs,"LCC BUILDING UBALIW POLANGUI , ALBAY",0923-744-1425,13.29262,123.48953
4516,South Star Drugs,"San Juan Avenue, South Centro Sipocot, Camarines Sur",0943-140-0225,13.76748,122.975642
4517,South Star Drugs,"Central Arcade, Sorsogon City, Sorsogon",+63923-741-0534,14.48039,121.01569
4518,South Star Drugs,"Lky Bldg. Rizal St., Sorsogon City, Sorsogon",+63923-744-6090,12.97074,123.99915
4519,South Star Drugs,"Rizal St. Cor Monreal St., Sorsogon City, Sorsogon",+63943-144-1191,12.970785,124.005254
4520,South Star Drugs,"Upper Gf, R6, Sorsogon Shoping Center Magsaysay St., Sorsogon City",+63923-742-1546,12.97554,124.00848
4521,South Star Drugs,"Riosa St., Tabaco City Mall, Tabaco City Albay",+63923-744-2396,13.359308,123.730201
4522,South Star Drugs,"Ziga Ave. Cor. Rosa St., Tabaco, Albay",+63923-744-2462,13.359308,123.730201
4523,South Star Drugs,"Pt Leelin St. Poblacion, Tigaon, Camarines Sur",+63923-744-2485,13.633048,123.498053
4524,South Star Drugs,"National Rd. cor. Barlin St., Tigbi, Tiwi, Albay",0,13.45692,123.679691
4525,South Star Drugs,"Concepcion Street, Virac, Catanduanes",+63923-744-1230,13.580816,124.231055
4526,South Star Drugs,"Olarte Bldg., San Pedro, Virac, Catanduanes",+63923-744-2390,13.5826,124.23705
4527,South Star Drugs,"Door #6, Plaza Dona Milagros Bldg., Perdices St., Dumaguete City",(035) 522-8502,9.305478,123.308045
4528,South Star Drugs,"Corner Real and Independencia St., Brgy. Poblacion 08, Dumaguete City",(035) 531-2404,9.30358,123.30572
4529,South Star Drugs,"Burgos Ave Extension, Brgy Villamonte, Bacolod City",+63943-132-5085,10.676284,122.951379
4530,South Star Drugs,"Diputado St., Brgy. Poblacion, Sibulan, Negros Oriental",0935-444-8349,9.359207,123.284035
4531,South Star Drugs,"Robinsons Supermarket Bacolod, Lacson St., Brgy. Mandalagan, Bacolod City. Negros Occidental",+63923-736-4178,10.69911,122.96218
4532,South Star Drugs,"Robinsons Supermarket, Alijis Road Carmenville Subdivision, Mansilingan Bacolod City",+63933-828-7687,10.62875,122.98653
4533,South Star Drugs,"Burgos Ave Extension, Brgy Villamonte, Bacolod City",+63943-132-5085,10.676284,122.951379
4534,South Star Drugs,"Araneta-Alunan St., Purok Sunshine, Brgy. 36, Bacolod City, Negros Occidental",0,10.676284,122.951379
4535,South Star Drugs,"Villena St., Barangay Zone 3, Cadiz City, Negros Occidental",0,10.956652,123.305703
4536,South Star Drugs,"Robinsons Place, L1184 Quezon De Leon Sts. Iloilo City",+63923-744-2154,10.69348,122.56633
4537,South Star Drugs,"Robinsons Supermarket, Molo Gt Plaza Mall, M. H. Del Pilar St. District Of Molo, Iloilo City.",+63923-736-4115,39.390897,-99.066067
4538,South Star Drugs,"3rd Floor, Ilo-Ilo Supermart Bldg., North San Jose, Molo Ilo-Ilo City",+63925-565-8312,10.69635,122.54413
4539,South Star Drugs,"Level 1 Unit G-05 Robinsons Place Jaro, E. Lopez St., Brgy. San Vicente, Jaro Iloilo City",+63933-875-7070,10.724732,122.575865
4540,South Star Drugs,"Vice President Fernando Lopez Ave. Pavia, Iloilo City",+63933-828-7686,10.724732,122.575865
4541,South Star Drugs,"Sen Benigno Aquino Jr. Ave., San Rafael, Iloilo City",+63933-356-3841,10.724732,122.575865
4542,South Star Drugs,"Level 1 Unit G-30 Robinsons Place Pavia Sen Benigno S. Aquino, Jr. Avenue, Brgy Ungka 2, Pavia Iloilo",+63943-132-5089,39.390897,-99.066067
4543,South Star Drugs,"2559-A 2b, Brgy Oñate De Leon St., Mandurriao Iloilo City",+63923-736-4032,10.724732,122.575865
4544,South Star Drugs,"Robinsons Supermarket Roxas, Robinsons Place Roxas Pueblo Depanay, Brgy. Lawaan, Roxas City, Capiz",+63923-736-3962,39.390897,-99.066067
4545,South Star Drugs,"Robinsons Place Roxas Pueblo Depanay Brgy., Lawaan, Roxas City, Capiz",0923-736-3985,11.57409,122.75602
4546,South Star Drugs,"Robinsons Purok 5, Bgy San Angel San Jose Antique",+63943-144-1429,29.05615,-110.97248
4547,South Star Drugs,"Ph 30101, Robinsons Supermarket Cebu Fuente, Robinsons Place Cebu Fuente, Osmeña St. Brgy. Sta. Cruz, Cebu City",+63923-736-4153,39.390897,-99.066067
4548,South Star Drugs,"Ph 3051, Robinsons Supermarket Banilad, Banilad Town Center Gov. M. Cuenco Ave., Banilad, Cebu City.",+63923-736-4157,10.35101,123.92423
4549,South Star Drugs,"Level 1 Unit 1096,1097 Robinsons Galleria Cebu, Maxilom Osmeña Blvd.13th Ave.& Benedicto St.,Barangay Tejero, North, Cebu City",+63943-140-0228,39.390897,-99.066067
4550,South Star Drugs,"Ph 329-01 Robinsons Supermarket Talamban Cebu, Talamban Time Square, Gov. Cuenco Ave., Cebu City",+63923-724-9908,39.390897,-99.066067
4551,South Star Drugs,"Robinsons Cybergate Cebu, Level 1-00120 Don Gil Garcia, J. Llorente St., Brgy. Capitol Site Cebu City",+63942-483-5452,10.31456,123.89075
4552,South Star Drugs,"Ph341-01 Barangay Kaputhaw, Cebu City",+63933-828-7744,10.30903,123.893084
4553,South Star Drugs,"Sitio Pungtod, Ph343-01 Robinsons Supermarket, Upper Calajo-An, Minglanilla, Cebu",0,39.390897,-99.066067
4554,South Star Drugs,"PH. 31101, Robinsons Supermarket Mactan, Mez 2, Pueblo Verde Subd., Brgy. Basak, Lapulapu City, Cecu",+63923-736-4151,39.390897,-99.066067
4555,South Star Drugs,"G/F Unit 32 Island Central Mactan Mepz Ecozone, Brgy Ibo, Lapu-Lapu Cebu",+63933-828-7730,39.390897,-99.066067
4556,South Star Drugs,"South Central Square, Lawaan Iii, Talisay City, Cebu",+63923-736-4141,44.71858,-75.518414
4557,South Star Drugs,"Robinsons Supermarket Tabunok Cebu South Town Center, Brgy. Bulacao Talisay City, Cebu",+63943-132-4950,10.26819,123.8436
4558,South Star Drugs,"N. Bacalso St, Tabunok South Road Bulacao Talisay Cebu City",+63933-828-7713,10.30903,123.893084
4559,South Star Drugs,"Rizal St., Allen Northern Samar",+63933-828-7707,12.498789,124.28164
4560,South Star Drugs,Magsaysay Blvd. Corner Rueda St. Calbayog City,+63923-744-6103,12.066976,124.594641
4561,South Star Drugs,"188 Jacinto Street,Brgy. Narra, Catarman, Northern Samar",+63923-741-5472,12.499656,124.636592
4562,South Star Drugs,"Annex A & B, Rizal St., Cor. E. B. Moore Street, Brgy. Lapulapu, Catarman, Northern Samar",+63943-132-5086,31.78668,-97.57357
4563,South Star Drugs,"Ground Floor , Ctr-Gfs-12 Gaisano Grand Mall Of Catarman, Purok 7 Brgy. Macagtas, Catarman Northern Samar",+63923-731-3169,39.390897,-99.066067
4564,South Star Drugs,"Brgy. Dalakit National Hi-Way Purok 2 Catarman, Northern Samar",+63933-823-2628,12.499656,124.636592
4565,South Star Drugs,"Allen Avenue, Catbalogan, Samar",+63923-744-1278,11.776308,124.882472
4566,South Star Drugs,"Del Rosario St., Brgy 04 Poblacion Catbalogan City, Samar",+63923-731-4879,11.817003,124.84215
4567,South Star Drugs,"Real St., Poblacion, Kananga, Leyte",0,11.185232,124.560692
4568,South Star Drugs,"Robinsons Supermarket Ormoc, C. Aviles Street, Ormoc City",+63943-708-5715,11.01449,124.58897
4569,South Star Drugs,"Robinsons Place Ormoc Purok Chrysanthemum, Brgy Cogon Ormoc City Leyte",+63933-828-7705,11.02843,124.60415
4570,South Star Drugs,"Acebedo St., Brgy. Cavite East (Poblacion), Palo, Leyte",0,11.160083,124.990112
4571,South Star Drugs,"Robinsons Supermarket Tacloban, National Highway, Taboan, Marasbas, Tacloban City, Leyte",+63923-736-3986,11.20369,124.99145
4572,South Star Drugs,"# 69 Rizal Avenue, Tacloban City",+63923-736-1598,11.245566,124.999632
4573,South Star Drugs,"Cor. M.H. Del Pilar And P. Zamora St., Tacloban City",+63923-736-1693,11.243333,125.004722
4574,South Star Drugs,"Brgy. 77, Robinsons Place, Annex Bldg., National Highway, Marasbas Tacloban City",+63923-736-1571 / +63933-818-1833,39.390897,-99.066067
4575,South Star Drugs,"Doors #10 & 11 Village Center Bldg. Avenida Veteranos, Tacloban City",+63943-132-5295,39.390897,-99.066067
4576,South Star Drugs,Robinsons North Tacloban New Bus Terminal Brgy 91 Abucay Tacloban City,+63933-828-7720,39.390897,-99.066067
4577,South Star Drugs,"Robinsons Supermarket Pagadian, F. S. Fajares Corner J. P. Rizal, Santiago District, Pagadian City, Zamboanga Del Sur.",+63923-736-4090,7.82113,123.43836
4578,South Star Drugs,"Datoc St., Corner Rizal Ave., Sta. Lucia District, Pagadian City Zamboanga Del Sur",+63943-132-5081,7.824972,123.436582
